,regio1,newlyConst,balcony,totalRent,yearConstructed,noParkSpaces,hasKitchen,cellar,houseNumber,livingSpace,geo_krs,condition,interiorQual,petsAllowed,street,streetPlain,lift,typeOfFlat,noRooms,floor,numberOfFloors,garden,regio2,ID,Tipologia_Affitti,Tipologia_Propieta
220450,Nordrhein_Westfalen,False,True,1035.0,1998.0,1.0,False,True,394,87.0,Dortmund,fully_renovated,sophisticated,no,Baroper Str.,Baroper_Str.,False,apartment,5.0,1.0,3.0,False,Dortmund,4344,medio,
220546,Nordrhein_Westfalen,False,True,920.0,2015.0,1.0,False,True,21,87.0,Oberbergischer_Kreis,mint_condition,sophisticated,negotiable,Borrom&auml;usstra&szlig;e,Borromäusstraße,True,other,3.0,0.0,0.0,True,Oberbergischer_Kreis,4345,costoso,trilocale
220581,Nordrhein_Westfalen,False,True,985.0,1991.0,1.0,False,True,38,85.04,Bonn,well_kept,normal,negotiable,Reamurstr.,Reamurstr.,False,terraced_flat,2.0,3.0,3.0,False,Bonn,4346,economico,
220606,Nordrhein_Westfalen,False,True,970.0,2016.0,1.0,False,True,5,90.0,Warendorf_Kreis,mint_condition,luxury,no,Twieluchtstra&szlig;e,Twieluchtstraße,True,penthouse,3.5,2.0,2.0,True,Warendorf_Kreis,4347,costoso,
220624,Nordrhein_Westfalen,False,True,1073.0,1974.0,1.0,False,True,50,108.6,Aachen,well_kept,sophisticated,negotiable,"Krefelder Stra&szlig;e,","Krefelder_Straße,",False,maisonette,4.0,2.0,2.0,True,Aachen,4348,medio,
220711,Nordrhein_Westfalen,False,True,1070.0,1980.0,1.0,False,True,17,127.0,Märkischer_Kreis,well_kept,sophisticated,no,Grebbecker Weg,Grebbecker_Weg,False,roof_storey,4.0,3.0,3.0,False,Märkischer_Kreis,4349,costoso,
220849,Nordrhein_Westfalen,False,True,741.0,1992.0,1.0,False,True,71,64.0,Rhein_Sieg_Kreis,well_kept,normal,no,M&uuml;hlenstra&szlig;e,Mühlenstraße,False,roof_storey,2.0,3.0,3.0,True,Rhein_Sieg_Kreis,4350,economico,bilocale
220906,Nordrhein_Westfalen,False,False,1270.0,2006.0,1.0,True,True,3a,80.0,Köln,mint_condition,sophisticated,negotiable,Schiefersburger Weg,Schiefersburger_Weg,False,apartment,3.0,4.0,4.0,False,Köln,4351,medio,trilocale
220912,Nordrhein_Westfalen,False,True,584.0,2005.0,1.0,False,False,33,74.45,Leverkusen,well_kept,normal,no,H&ouml;henstra&szlig;e,Höhenstraße,False,ground_floor,3.0,0.0,3.0,False,Leverkusen,4352,economico,trilocale
220920,Nordrhein_Westfalen,False,True,485.0,1973.0,0.0,False,True,2,75.0,Remscheid,well_kept,simple,negotiable,Elisabethstra&szlig;e,Elisabethstraße,False,apartment,3.0,0.0,2.0,False,Remscheid,4353,economico,trilocale
220950,Nordrhein_Westfalen,False,True,675.0,1992.0,1.0,False,True,28,65.33,Paderborn_Kreis,well_kept,normal,no,Westphalenweg,Westphalenweg,False,ground_floor,2.0,1.0,2.0,False,Paderborn_Kreis,4354,economico,bilocale
220952,Nordrhein_Westfalen,False,True,850.0,1960.0,1.0,True,True,21,95.0,Wuppertal,well_kept,normal,negotiable,Zimmerstra&szlig;e,Zimmerstraße,False,raised_ground_floor,3.0,1.0,4.0,False,Wuppertal,4355,medio,trilocale
220981,Nordrhein_Westfalen,False,True,860.0,1985.0,1.0,False,True,99 A,90.0,Mönchengladbach,well_kept,normal,no,Neusser Strasse,Neusser_Strasse,False,apartment,4.0,3.0,4.0,False,Mönchengladbach,4356,medio,
221042,Nordrhein_Westfalen,False,True,1515.0,2013.0,2.0,False,True,1-2,94.0,Dortmund,mint_condition,luxury,no,Hafenpromenade,Hafenpromenade,True,penthouse,2.0,4.0,4.0,False,Dortmund,4357,costoso,
221091,Nordrhein_Westfalen,False,True,924.0,2017.0,1.0,True,True,12,79.0,Aachen,mint_condition,luxury,negotiable,Kronprinzenstra&szlig;e,Kronprinzenstraße,True,terraced_flat,2.0,0.0,5.0,True,Aachen,4358,medio,
221100,Nordrhein_Westfalen,False,True,740.0,1997.0,1.0,False,True,14,87.0,Hagen,well_kept,sophisticated,no,Am Waldwege,Am_Waldwege,False,apartment,3.0,1.0,3.0,False,Hagen,4359,medio,trilocale
221133,Nordrhein_Westfalen,True,True,1659.07,2018.0,1.0,True,True,147,97.48,Düsseldorf,first_time_use,sophisticated,no,Erkrather Str.,Erkrather_Str.,True,apartment,3.0,4.0,6.0,False,Düsseldorf,4360,costoso,trilocale
221239,Nordrhein_Westfalen,False,True,980.0,1985.0,1.0,False,True,22,125.0,Rhein_Sieg_Kreis,modernized,normal,negotiable,Feld,Feld,False,terraced_flat,4.0,0.0,1.0,True,Rhein_Sieg_Kreis,4361,medio,
221264,Nordrhein_Westfalen,False,True,850.0,1995.0,1.0,False,False,103,87.0,Krefeld,well_kept,normal,negotiable,Niederstr.,Niederstr._,True,apartment,3.0,1.0,4.0,False,Krefeld,4362,medio,trilocale
221492,Nordrhein_Westfalen,False,True,510.0,1998.0,1.0,False,True,32a,58.0,Euskirchen_Kreis,well_kept,normal,negotiable,Gottsberg,Gottsberg,False,apartment,2.0,2.0,3.0,True,Euskirchen_Kreis,4363,economico,bilocale
221502,Nordrhein_Westfalen,True,True,1911.0,2019.0,1.0,False,True,115-119,143.0,Mettmann_Kreis,first_time_use,sophisticated,negotiable,Hochdahlerstra&szlig;e,Hochdahlerstraße,True,penthouse,5.0,3.0,3.0,False,Mettmann_Kreis,4364,costoso,per famiglie
221580,Nordrhein_Westfalen,False,False,600.0,1966.0,1.0,False,True,39,71.0,Duisburg,well_kept,normal,no,Weserstr.,Weserstr.,False,apartment,3.0,0.0,3.0,False,Duisburg,4365,medio,trilocale
221598,Nordrhein_Westfalen,False,True,900.0,1959.0,1.0,False,True,26,95.0,Wesel_Kreis,well_kept,normal,yes,Engelbertstrasse,Engelbertstrasse,False,terraced_flat,3.0,0.0,2.0,True,Wesel_Kreis,4366,costoso,trilocale
221607,Nordrhein_Westfalen,True,True,1203.88,2018.0,1.0,False,False,11b,96.99,Aachen_Kreis,first_time_use,sophisticated,no,Salmanusstra&szlig;e,Salmanusstraße,True,ground_floor,4.0,0.0,2.0,True,Aachen_Kreis,4367,costoso,
221734,Nordrhein_Westfalen,False,True,665.0,1973.0,1.0,False,True,145,61.08,Bochum,well_kept,normal,yes,Hustadtring,Hustadtring,True,apartment,2.0,4.0,4.0,False,Bochum,4368,economico,bilocale
221764,Nordrhein_Westfalen,False,True,685.0,1976.0,1.0,False,True,39,84.0,Krefeld,refurbished,normal,negotiable,Alte Gladbacher Str.,Alte_Gladbacher_Str.,False,apartment,3.0,2.0,3.0,False,Krefeld,4369,economico,trilocale
221785,Nordrhein_Westfalen,True,False,1092.0,2018.0,1.0,False,False,33,80.0,Unna_Kreis,first_time_use,luxury,no,Ostenstrasse,Ostenstrasse,False,apartment,3.0,2.0,3.0,False,Unna_Kreis,4370,costoso,trilocale
221867,Nordrhein_Westfalen,False,True,1377.0,2018.0,1.0,False,False,55,91.0,Aachen,first_time_use,sophisticated,no,Br&uuml;sseler Ring,Brüsseler_Ring,True,apartment,2.0,2.0,4.0,False,Aachen,4371,costoso,
222012,Nordrhein_Westfalen,False,True,876.6,1996.0,2.0,False,True,229,81.0,Unna_Kreis,mint_condition,sophisticated,no,M&uuml;nsterstra&szlig;e,Münsterstraße,False,maisonette,3.0,2.0,2.0,True,Unna_Kreis,4372,costoso,trilocale
222104,Nordrhein_Westfalen,False,True,790.0,1980.0,1.0,True,True,15,86.62,Krefeld,well_kept,normal,negotiable,Adlerstra&szlig;e,Adlerstraße,True,apartment,3.0,4.0,4.0,False,Krefeld,4373,economico,trilocale
222111,Nordrhein_Westfalen,False,True,1070.0,1975.0,1.0,False,True,18,97.0,Viersen_Kreis,first_time_use_after_refurbishment,sophisticated,no,NIEDERSTRASSE,NIEDERSTRASSE,False,other,4.0,2.0,2.0,False,Viersen_Kreis,4374,costoso,
222461,Nordrhein_Westfalen,False,True,1272.0,2015.0,1.0,False,True,410b,95.0,Mönchengladbach,mint_condition,sophisticated,negotiable,Vorster Stra&szlig;e,Vorster_Straße,False,apartment,3.0,1.0,2.0,False,Mönchengladbach,4375,costoso,trilocale
222485,Nordrhein_Westfalen,True,True,1107.0,2019.0,2.0,False,False,20,104.0,Düren_Kreis,mint_condition,sophisticated,negotiable,Am Roten Berg,Am_Roten_Berg,False,terraced_flat,3.0,1.0,1.0,False,Düren_Kreis,4376,costoso,
222504,Nordrhein_Westfalen,False,True,534.6,1999.0,1.0,False,True,102a,59.9,Aachen,mint_condition,sophisticated,negotiable,Schleckheimer Stra&szlig;e,Schleckheimer_Straße,False,roof_storey,2.0,2.0,2.0,True,Aachen,4377,economico,bilocale
222561,Nordrhein_Westfalen,True,True,1670.0,2019.0,1.0,True,True,10,129.06,Mönchengladbach,first_time_use,sophisticated,yes,An der Fliescherm&uuml;hle,An_der_Flieschermühle,True,apartment,4.0,4.0,6.0,True,Mönchengladbach,4378,costoso,
222566,Nordrhein_Westfalen,False,True,1280.0,1960.0,1.0,False,False,8,95.2,Düsseldorf,first_time_use_after_refurbishment,normal,negotiable,Ulmenstrasse,Ulmenstrasse,False,apartment,3.0,1.0,5.0,False,Düsseldorf,4379,economico,trilocale
222605,Nordrhein_Westfalen,False,True,990.0,1995.0,1.0,True,True,64b,86.0,Bielefeld,mint_condition,sophisticated,no,Am Pfarrholz,Am_Pfarrholz,False,apartment,3.0,1.0,3.0,False,Bielefeld,4380,medio,trilocale
222665,Nordrhein_Westfalen,False,True,1139.0,1962.0,1.0,True,True,10,85.0,Essen,modernized,sophisticated,negotiable,Weg am Berge,Weg_am_Berge,False,ground_floor,2.0,1.0,1.0,True,Essen,4381,costoso,
222685,Nordrhein_Westfalen,False,True,680.0,1969.0,1.0,False,True,23,61.0,Bielefeld,well_kept,sophisticated,no,Breslauer Stra&szlig;e,Breslauer_Straße,False,apartment,2.0,1.0,2.0,False,Bielefeld,4382,economico,bilocale
222780,Nordrhein_Westfalen,False,True,615.0,1973.0,1.0,False,True,46,53.0,Mettmann_Kreis,fully_renovated,sophisticated,negotiable,Hegelstrasse,Hegelstrasse,False,raised_ground_floor,2.0,0.0,0.0,False,Mettmann_Kreis,4383,economico,bilocale
222807,Nordrhein_Westfalen,False,False,632.87,1950.0,1.0,True,True,467,68.55,Wesel_Kreis,well_kept,normal,no,R&ouml;merstr.,Römerstr.,False,ground_floor,3.5,1.0,2.0,True,Wesel_Kreis,4384,economico,
222813,Nordrhein_Westfalen,False,True,1180.0,1998.0,1.0,False,False,10,118.14,Warendorf_Kreis,well_kept,sophisticated,no,Hohe Str.,Hohe_Str.,False,maisonette,2.0,2.0,2.0,False,Warendorf_Kreis,4385,costoso,
222852,Nordrhein_Westfalen,True,True,1267.65,2018.0,1.0,False,True,2-4,83.0,Dortmund,first_time_use,sophisticated,negotiable,Am Dimberg,Am_Dimberg,True,ground_floor,3.0,0.0,4.0,True,Dortmund,4386,costoso,trilocale
222870,Nordrhein_Westfalen,False,True,675.0,1992.0,1.0,True,True,25-27,59.0,Bielefeld,first_time_use_after_refurbishment,sophisticated,no,Viktoriastrasse,Viktoriastrasse,True,roof_storey,2.0,3.0,3.0,False,Bielefeld,4387,economico,bilocale
222937,Nordrhein_Westfalen,False,True,1800.0,2014.0,1.0,True,True,41,116.0,Düsseldorf,mint_condition,sophisticated,yes,Buchenstr.,Buchenstr.,True,apartment,4.0,2.0,3.0,False,Düsseldorf,4388,costoso,
222978,Nordrhein_Westfalen,False,True,830.0,2012.0,1.0,True,False,142,61.0,Krefeld,fully_renovated,sophisticated,negotiable,Uerdinger Str.,Uerdinger_Str.,True,other,2.0,5.0,5.0,False,Krefeld,4389,medio,bilocale
223064,Nordrhein_Westfalen,False,False,540.0,1927.0,1.0,False,True,25,64.42,Bochum,well_kept,normal,negotiable,Am Heerbusch,Am_Heerbusch,False,apartment,3.0,3.0,3.0,True,Bochum,4390,economico,
223135,Nordrhein_Westfalen,False,True,1599.5,1910.0,1.0,False,True,31,122.0,Düsseldorf,first_time_use_after_refurbishment,sophisticated,negotiable,Buchenstra&szlig;e,Buchenstraße,False,ground_floor,3.0,0.0,3.0,True,Düsseldorf,4391,costoso,
223180,Nordrhein_Westfalen,False,True,750.0,1977.0,1.0,False,True,51,75.0,Dortmund,well_kept,sophisticated,negotiable,Windm&uuml;hlenweg,Windmühlenweg,False,roof_storey,2.0,2.0,2.0,False,Dortmund,4392,economico,
223251,Nordrhein_Westfalen,False,True,680.0,1983.0,1.0,False,True,9,90.0,Ennepe_Ruhr_Kreis,modernized,sophisticated,negotiable,Alte Geer,Alte_Geer,False,apartment,3.0,1.0,2.0,True,Ennepe_Ruhr_Kreis,4393,medio,trilocale
223329,Nordrhein_Westfalen,True,True,1140.0,2018.0,1.0,False,False,13a,122.62,Unna_Kreis,mint_condition,sophisticated,negotiable,Claudiusstra&szlig;e,Claudiusstraße,True,apartment,4.0,1.0,2.0,False,Unna_Kreis,4394,costoso,
223366,Nordrhein_Westfalen,False,True,695.0,1975.0,1.0,False,True,3,78.0,Recklinghausen_Kreis,refurbished,sophisticated,negotiable,Robinsonplatz,Robinsonplatz,False,apartment,3.0,2.0,3.0,False,Recklinghausen_Kreis,4395,medio,trilocale
223416,Nordrhein_Westfalen,False,True,1040.0,1904.0,1.0,False,True,8,125.0,Wuppertal,first_time_use_after_refurbishment,sophisticated,negotiable,Moritzstra&szlig;e,Moritzstraße,False,apartment,4.0,1.0,4.0,False,Wuppertal,4396,costoso,
223423,Nordrhein_Westfalen,False,False,1330.0,2006.0,1.0,False,True,1,112.85,Rheinisch_Bergischer_Kreis,well_kept,sophisticated,no,Paffrather M&uuml;hle,Paffrather_Mühle,False,maisonette,4.0,1.0,2.0,False,Rheinisch_Bergischer_Kreis,4397,costoso,
223462,Nordrhein_Westfalen,False,True,1150.0,1989.0,1.0,True,True,17,94.0,Rhein_Sieg_Kreis,first_time_use_after_refurbishment,sophisticated,negotiable,Am B&uuml;rgerhaus,Am_Bürgerhaus,True,maisonette,3.0,2.0,3.0,False,Rhein_Sieg_Kreis,4398,costoso,trilocale
223510,Nordrhein_Westfalen,False,True,876.0,2001.0,1.0,False,True,20a,102.0,Euskirchen_Kreis,well_kept,sophisticated,negotiable,Erftstra&szlig;e,Erftstraße,False,roof_storey,4.0,1.0,1.0,True,Euskirchen_Kreis,4399,medio,
223546,Nordrhein_Westfalen,False,True,827.67,1924.0,1.0,False,True,100,71.34,Dortmund,well_kept,sophisticated,negotiable,Wittekindstr.,Wittekindstr.,True,apartment,2.0,1.0,4.0,True,Dortmund,4400,economico,
223568,Nordrhein_Westfalen,False,True,950.0,1994.0,1.0,True,True,14a,97.0,Hagen,well_kept,sophisticated,negotiable,Willdestr.,Willdestr.,False,maisonette,3.0,2.0,2.0,True,Hagen,4401,costoso,trilocale
223575,Nordrhein_Westfalen,False,True,570.0,1991.0,1.0,True,True,18,79.0,Minden_Lübbecke_Kreis,well_kept,normal,no,G&uuml;nterstra&szlig;e,Günterstraße,False,roof_storey,3.0,2.0,2.0,True,Minden_Lübbecke_Kreis,4402,economico,trilocale
223585,Nordrhein_Westfalen,False,True,650.0,1994.0,1.0,True,True,11,70.0,Düren_Kreis,well_kept,sophisticated,no,Am Thumbach,Am_Thumbach,False,ground_floor,2.0,0.0,2.0,True,Düren_Kreis,4403,economico,
223594,Nordrhein_Westfalen,False,True,820.0,1966.0,2.0,True,True,48,83.0,Duisburg,fully_renovated,normal,negotiable,H&ouml;schenstrasse,Höschenstrasse,False,apartment,3.0,2.0,3.0,True,Duisburg,4404,medio,trilocale
223608,Nordrhein_Westfalen,True,True,1170.0,2019.0,1.0,False,False,5,119.5,Warendorf_Kreis,mint_condition,sophisticated,no,Axthausener Weg,Axthausener_Weg,True,penthouse,3.0,2.0,2.0,False,Warendorf_Kreis,4405,costoso,
223626,Nordrhein_Westfalen,False,True,890.0,1993.0,1.0,False,True,129,91.0,Mülheim_an_der_Ruhr,fully_renovated,sophisticated,no,Saarner Stra&szlig;e,Saarner_Straße,False,apartment,3.0,1.0,2.0,False,Mülheim_an_der_Ruhr,4406,medio,trilocale
223664,Nordrhein_Westfalen,False,True,795.0,1997.0,1.0,False,True,28,100.0,Herne,fully_renovated,normal,negotiable,Bismarckstr.,Bismarckstr.,False,apartment,3.5,2.0,4.0,True,Herne,4407,costoso,
223715,Nordrhein_Westfalen,False,True,1730.0,1965.0,2.0,True,True,387a,100.0,Köln,modernized,sophisticated,no,D&uuml;rener Str.,Dürener_Str.,False,apartment,2.0,1.0,3.0,False,Köln,4408,costoso,
223724,Nordrhein_Westfalen,False,True,955.0,1999.0,1.0,True,True,7,82.0,Rheinisch_Bergischer_Kreis,well_kept,sophisticated,no,Am Weiher,Am_Weiher,False,apartment,3.0,3.0,4.0,True,Rheinisch_Bergischer_Kreis,4409,economico,trilocale
223731,Nordrhein_Westfalen,False,True,505.0,1954.0,1.0,False,True,62,64.0,Ennepe_Ruhr_Kreis,well_kept,normal,no,Bahnhofstr.,Bahnhofstr.,False,roof_storey,2.5,5.0,5.0,False,Ennepe_Ruhr_Kreis,4410,economico,
223744,Nordrhein_Westfalen,False,True,615.0,1986.0,1.0,False,True,93,66.86,Siegen_Wittgenstein_Kreis,well_kept,normal,no,Achenbacher Furt,Achenbacher_Furt,False,apartment,3.0,1.0,2.0,False,Siegen_Wittgenstein_Kreis,4411,medio,
223998,Nordrhein_Westfalen,True,True,1150.0,2019.0,1.0,False,True,1,72.0,Kleve_Kreis,first_time_use,luxury,yes,Frankenstr,Frankenstr,True,penthouse,3.0,4.0,4.0,False,Kleve_Kreis,4412,costoso,trilocale
224038,Nordrhein_Westfalen,True,True,1010.0,2018.0,1.0,True,True,8,97.0,Rheinisch_Bergischer_Kreis,well_kept,sophisticated,no,Sonnenweg,Sonnenweg,False,roof_storey,3.5,3.0,3.0,False,Rheinisch_Bergischer_Kreis,4413,medio,
224050,Nordrhein_Westfalen,False,True,865.0,2004.0,1.0,False,True,12,66.8,Köln,well_kept,normal,negotiable,Neue Sandkaul,Neue_Sandkaul,False,apartment,2.0,2.0,4.0,False,Köln,4414,economico,bilocale
224109,Nordrhein_Westfalen,False,False,570.0,1993.0,1.0,False,True,38,73.0,Recklinghausen_Kreis,modernized,normal,no,Brucknerstr.,Brucknerstr.,False,roof_storey,3.5,1.0,1.0,False,Recklinghausen_Kreis,4415,economico,
224172,Nordrhein_Westfalen,False,True,550.37,2011.0,1.0,False,True,2,56.09,Euskirchen_Kreis,mint_condition,sophisticated,no,Nemmenicher Str.,Nemmenicher_Str.,True,roof_storey,2.0,2.0,2.0,False,Euskirchen_Kreis,4416,economico,bilocale
224344,Nordrhein_Westfalen,False,True,1000.0,1938.0,1.0,False,True,20,97.67,Mettmann_Kreis,well_kept,sophisticated,negotiable,Am Korreshof,Am_Korreshof,False,apartment,3.0,1.0,2.0,True,Mettmann_Kreis,4417,medio,trilocale
224352,Nordrhein_Westfalen,False,True,920.0,1971.0,1.0,False,True,43,80.0,Rhein_Erft_Kreis,first_time_use_after_refurbishment,sophisticated,negotiable,Matthiasstr.,Matthiasstr.,False,apartment,3.0,1.0,3.0,False,Rhein_Erft_Kreis,4418,medio,trilocale
224376,Nordrhein_Westfalen,False,True,750.0,1900.0,1.0,False,True,3,70.0,Mettmann_Kreis,well_kept,normal,negotiable,Hammerstr.,Hammerstr.,False,ground_floor,4.0,0.0,2.0,True,Mettmann_Kreis,4419,economico,
224433,Nordrhein_Westfalen,False,False,854.58,1963.0,1.0,False,True,2,82.9,Krefeld,well_kept,normal,negotiable,Maybachstra&szlig;e,Maybachstraße,False,roof_storey,3.0,3.0,3.0,False,Krefeld,4420,medio,trilocale
224438,Nordrhein_Westfalen,True,True,1060.0,2018.0,1.0,False,True,3,107.0,Minden_Lübbecke_Kreis,first_time_use,sophisticated,negotiable,Unterm Berge,Unterm_Berge,True,ground_floor,3.0,1.0,3.0,True,Minden_Lübbecke_Kreis,4421,costoso,
224457,Nordrhein_Westfalen,False,False,490.0,1966.0,1.0,True,True,22,52.0,Gütersloh_Kreis,refurbished,normal,no,Rudolst&auml;dter Weg,Rudolstädter_Weg,False,roof_storey,2.0,3.0,4.0,False,Gütersloh_Kreis,4422,economico,bilocale
224523,Nordrhein_Westfalen,False,True,820.0,2013.0,0.0,False,True,4,90.0,Borken_Kreis,need_of_renovation,normal,no,L&auml;gde,Lägde,False,apartment,4.0,1.0,3.0,False,Borken_Kreis,4423,medio,
224542,Nordrhein_Westfalen,False,False,688.8,1950.0,1.0,False,True,21,66.0,Rheinisch_Bergischer_Kreis,modernized,normal,no,Odenthaler Str.,Odenthaler_Str.,False,roof_storey,3.0,2.0,2.0,True,Rheinisch_Bergischer_Kreis,4424,economico,
224565,Nordrhein_Westfalen,True,True,1180.0,2018.0,1.0,False,False,25,126.0,Borken_Kreis,first_time_use,sophisticated,negotiable,M&uuml;hlenstra&szlig;e,Mühlenstraße,True,apartment,3.0,2.0,3.0,False,Borken_Kreis,4425,costoso,
224589,Nordrhein_Westfalen,True,True,1255.0,2018.0,1.0,False,True,17a,91.69,Mettmann_Kreis,first_time_use,luxury,negotiable,S&uuml;dstra&szlig;e,Südstraße,True,apartment,3.0,1.0,2.0,False,Mettmann_Kreis,4426,costoso,trilocale
224599,Nordrhein_Westfalen,False,True,1390.0,1959.0,1.0,True,True,24,104.0,Neuss_Rhein_Kreis,refurbished,sophisticated,negotiable,Jostenallee,Jostenallee_,False,terraced_flat,3.0,3.0,3.0,False,Neuss_Rhein_Kreis,4427,costoso,
224606,Nordrhein_Westfalen,False,False,549.0,1993.0,1.0,False,True,8,46.0,Düren_Kreis,modernized,normal,negotiable,An der Lochm&uuml;hle,An_der_Lochmühle,False,roof_storey,1.0,1.0,2.0,False,Düren_Kreis,4428,economico,monolocale
224613,Nordrhein_Westfalen,False,True,930.0,1998.0,2.0,True,True,42,95.0,Remscheid,well_kept,normal,negotiable,Losenb&uuml;cheler Stra&szlig;e,Losenbücheler_Straße,False,maisonette,3.5,2.0,3.0,True,Remscheid,4429,costoso,
224614,Nordrhein_Westfalen,False,False,650.0,1926.0,1.0,False,True,127,63.0,Wesel_Kreis,refurbished,normal,negotiable,Lintforter Stra&szlig;e,Lintforter_Straße,False,roof_storey,3.0,2.0,2.0,False,Wesel_Kreis,4430,medio,
224660,Nordrhein_Westfalen,False,True,1086.0,1995.0,1.0,True,True,2b,146.02,Oberbergischer_Kreis,well_kept,sophisticated,negotiable,Windhagener Stra&szlig;e,Windhagener_Straße,False,apartment,4.0,0.0,1.0,True,Oberbergischer_Kreis,4431,costoso,
224663,Nordrhein_Westfalen,False,True,810.0,1966.0,2.0,True,True,11,78.0,Rhein_Sieg_Kreis,first_time_use_after_refurbishment,normal,negotiable,Krahwinkeler str,Krahwinkeler_str,False,ground_floor,2.0,1.0,1.0,True,Rhein_Sieg_Kreis,4432,medio,
224718,Nordrhein_Westfalen,False,True,929.0,2017.0,1.0,True,True,18,59.46,Aachen,mint_condition,luxury,negotiable,In den Kronprinzeng&auml;rten,In_den_Kronprinzengärten,True,apartment,2.0,2.0,5.0,False,Aachen,4433,medio,bilocale
224950,Nordrhein_Westfalen,False,True,575.0,1981.0,1.0,True,True,6,65.0,Lippe_Kreis,well_kept,normal,negotiable,K&ouml;nigsberger Stra&szlig;e,Königsberger_Straße,False,ground_floor,3.0,1.0,3.0,False,Lippe_Kreis,4434,economico,
224964,Nordrhein_Westfalen,False,True,490.0,1982.0,1.0,False,True,246,80.0,Recklinghausen_Kreis,fully_renovated,sophisticated,negotiable,S&uuml;dring,Südring,False,roof_storey,3.5,2.0,2.0,False,Recklinghausen_Kreis,4435,economico,
225053,Nordrhein_Westfalen,False,False,490.0,1900.0,1.0,False,True,56,56.0,Ennepe_Ruhr_Kreis,well_kept,normal,negotiable,Kaiserstrasse,Kaiserstrasse,False,roof_storey,2.0,3.0,3.0,False,Ennepe_Ruhr_Kreis,4436,economico,bilocale
225068,Nordrhein_Westfalen,False,True,1020.0,1923.0,0.0,False,True,6,109.0,Mönchengladbach,well_kept,normal,negotiable,Hermannstra&szlig;e,Hermannstraße,False,apartment,3.0,3.0,4.0,False,Mönchengladbach,4437,medio,
225152,Nordrhein_Westfalen,False,True,754.4,2007.0,2.0,False,True,2,77.0,Unna_Kreis,mint_condition,normal,no,Am H&uuml;ttenbach,Am_Hüttenbach,False,apartment,3.0,1.0,2.0,False,Unna_Kreis,4438,medio,trilocale
225161,Nordrhein_Westfalen,False,True,642.0,1964.0,1.0,False,True,42,62.0,Dortmund,refurbished,normal,no,Echeloh,Echeloh,False,apartment,3.0,2.0,3.0,False,Dortmund,4439,economico,
225327,Nordrhein_Westfalen,False,True,750.0,1998.0,2.0,False,True,11,74.0,Dortmund,fully_renovated,sophisticated,no,Menglinghauser Str.,Menglinghauser_Str.,True,ground_floor,3.0,0.0,3.0,False,Dortmund,4440,economico,trilocale
