,Unnamed: 0,regio1,newlyConst,balcony,totalRent,yearConstructed,noParkSpaces,hasKitchen,cellar,houseNumber,livingSpace,geo_krs,condition,interiorQual,petsAllowed,street,streetPlain,lift,typeOfFlat,noRooms,floor,numberOfFloors,garden,regio2,ID,Tipologia_Affitti,Tipologia_Propieta,Cluster
5229,264384,Nordrhein_Westfalen,False,False,1097.0,1994.0,1.0,False,True,1,86.0,Bonn,well_kept,normal,no,Christoph-Fischer-Weg,Christoph-Fischer-Weg,False,apartment,3.0,2.0,3.0,False,Bonn,5230,medio,trilocale,1
5230,264423,Nordrhein_Westfalen,True,True,1452.82,2018.0,1.0,False,True,96,89.39,Düsseldorf,first_time_use,sophisticated,no,Werdener Stra&szlig;e,Werdener_Straße,True,penthouse,2.0,6.0,6.0,False,Düsseldorf,5231,medio,,2
5231,264446,Nordrhein_Westfalen,False,True,768.8,1997.0,1.0,False,True,107a,72.85,Rheinisch_Bergischer_Kreis,well_kept,normal,no,Olper Str.,Olper_Str.,False,apartment,2.0,1.0,2.0,False,Rheinisch_Bergischer_Kreis,5232,economico,,1
5232,264456,Nordrhein_Westfalen,False,False,400.0,1997.0,1.0,False,False,23,60.0,Hochsauerlandkreis,well_kept,normal,negotiable,Steinstra&szlig;e,Steinstraße,False,apartment,2.0,2.0,2.0,True,Hochsauerlandkreis,5233,economico,bilocale,1
5233,264474,Nordrhein_Westfalen,False,False,564.0,1983.0,1.0,False,True,133,44.76,Düsseldorf,well_kept,normal,no,K&ouml;lner Stra&szlig;e,Kölner_Straße,True,apartment,2.0,1.0,6.0,False,Düsseldorf,5234,economico,,1
5234,264498,Nordrhein_Westfalen,False,True,990.0,1959.0,1.0,True,True,1,82.0,Düsseldorf,fully_renovated,sophisticated,no,Bahnhofstr.,Bahnhofstr.,False,apartment,3.0,1.0,2.0,False,Düsseldorf,5235,economico,trilocale,3
5235,264561,Nordrhein_Westfalen,False,True,998.0,1996.0,1.0,False,False,6,115.0,Bochum,well_kept,sophisticated,no,Am R&ouml;derschacht,Am_Röderschacht,False,maisonette,4.5,1.0,2.0,False,Bochum,5236,medio,per famiglie,3
5236,264574,Nordrhein_Westfalen,False,True,1000.0,1904.0,3.0,True,False,122,81.0,Krefeld,modernized,normal,no,Uerdinger Str.,Uerdinger_Str._,False,ground_floor,2.0,0.0,3.0,False,Krefeld,5237,medio,,1
5237,264577,Nordrhein_Westfalen,False,True,450.0,1960.0,1.0,False,True,11,65.71,Hagen,first_time_use_after_refurbishment,normal,negotiable,Zietenstr.,Zietenstr.,False,apartment,3.0,3.0,4.0,False,Hagen,5238,economico,,1
5238,264592,Nordrhein_Westfalen,False,True,482.0,1960.0,1.0,True,True,21,49.1,Märkischer_Kreis,modernized,normal,negotiable,Elsetalstra&szlig;e,Elsetalstraße,False,ground_floor,2.0,0.0,2.0,False,Märkischer_Kreis,5239,economico,,1
5239,264663,Nordrhein_Westfalen,False,True,568.0,1972.0,1.0,True,True,2,64.0,Bielefeld,well_kept,sophisticated,no,Am Neuen Berge,Am_Neuen_Berge,False,apartment,2.0,1.0,3.0,False,Bielefeld,5240,economico,bilocale,3
5240,264690,Nordrhein_Westfalen,False,False,975.0,1922.0,2.0,False,False,14,140.0,Wuppertal,well_kept,normal,negotiable,Ludwig-Richter-Stra&szlig;e,Ludwig-Richter-Straße,False,other,5.0,2.0,2.0,False,Wuppertal,5241,costoso,per famiglie,1
5241,264701,Nordrhein_Westfalen,False,True,612.5,1968.0,1.0,False,False,21,65.0,Ennepe_Ruhr_Kreis,well_kept,sophisticated,negotiable,In der Ley,In_der_Ley,False,roof_storey,2.5,1.0,1.0,False,Ennepe_Ruhr_Kreis,5242,medio,,3
5242,264786,Nordrhein_Westfalen,False,True,653.0,1972.0,1.0,False,True,4,79.0,Siegen_Wittgenstein_Kreis,well_kept,sophisticated,no,An der Steinl&uuml;cke,An_der_Steinlücke,False,ground_floor,2.0,1.0,2.0,False,Siegen_Wittgenstein_Kreis,5243,medio,,3
5243,264838,Nordrhein_Westfalen,False,True,504.0,1957.0,1.0,False,True,2,53.01,Gelsenkirchen,well_kept,normal,negotiable,Kampmannsweg,Kampmannsweg,False,apartment,2.0,1.0,2.0,True,Gelsenkirchen,5244,medio,bilocale,1
5244,264852,Nordrhein_Westfalen,True,True,1165.0,2019.0,1.0,False,True,15,98.0,Solingen,first_time_use,sophisticated,negotiable,Bleichstra&szlig;e,Bleichstraße,True,apartment,3.0,1.0,2.0,False,Solingen,5245,costoso,trilocale,3
5245,264867,Nordrhein_Westfalen,False,True,900.0,1964.0,1.0,True,True,7,102.0,Mönchengladbach,well_kept,normal,no,Keplerstra&szlig;e,Keplerstraße,False,apartment,3.0,2.0,3.0,False,Mönchengladbach,5246,medio,,1
5246,265026,Nordrhein_Westfalen,False,False,690.0,1988.0,1.0,False,False,9,44.0,Rhein_Sieg_Kreis,well_kept,normal,negotiable,An der Obstwiese,An_der_Obstwiese,False,roof_storey,2.0,1.0,1.0,False,Rhein_Sieg_Kreis,5247,economico,,1
5247,265140,Nordrhein_Westfalen,False,True,670.0,1982.0,1.0,False,True,62,76.76,Krefeld,modernized,sophisticated,no,Seidenstr.,Seidenstr.,False,apartment,3.0,3.0,4.0,False,Krefeld,5248,economico,trilocale,3
5248,265145,Nordrhein_Westfalen,False,True,735.0,1997.0,1.0,False,True,3,89.0,Borken_Kreis,well_kept,normal,negotiable,Bruchstra&szlig;e,Bruchstraße,False,apartment,3.0,2.0,2.0,False,Borken_Kreis,5249,economico,trilocale,1
5249,265163,Nordrhein_Westfalen,False,True,836.0,1985.0,1.0,True,True,113,67.0,Düsseldorf,fully_renovated,normal,negotiable,Dreherstra&szlig;e,Dreherstraße,False,ground_floor,3.0,0.0,4.0,True,Düsseldorf,5250,economico,,1
5250,265225,Nordrhein_Westfalen,False,True,1885.0,2014.0,0.0,True,True,81,100.03,Düsseldorf,mint_condition,sophisticated,negotiable,Niederkasseler Stra&szlig;e,Niederkasseler_Straße,True,apartment,3.0,1.0,2.0,False,Düsseldorf,5251,costoso,,2
5251,265407,Nordrhein_Westfalen,False,True,920.0,1999.0,1.0,False,True,8,62.0,Düsseldorf,mint_condition,sophisticated,negotiable,Lintorfer Waldstr.,Lintorfer_Waldstr.,False,terraced_flat,2.0,0.0,2.0,True,Düsseldorf,5252,economico,bilocale,3
5252,265447,Nordrhein_Westfalen,False,True,676.0,1992.0,1.0,True,True,39d,70.0,Mettmann_Kreis,well_kept,normal,negotiable,Zum Papenbruch,Zum_Papenbruch,False,apartment,3.0,1.0,2.0,False,Mettmann_Kreis,5253,economico,trilocale,1
5253,265500,Nordrhein_Westfalen,False,True,750.0,2005.0,1.0,False,True,202,74.0,Dortmund,well_kept,sophisticated,negotiable,Stockumer Str.,Stockumer_Str.,False,apartment,2.5,1.0,3.0,False,Dortmund,5254,economico,,3
5254,265542,Nordrhein_Westfalen,True,True,1080.0,2018.0,1.0,False,True,14,74.0,Rhein_Sieg_Kreis,mint_condition,sophisticated,no,Willi-Lindlar-Stra&szlig;e,Willi-Lindlar-Straße,True,apartment,3.0,1.0,2.0,False,Rhein_Sieg_Kreis,5255,costoso,trilocale,3
5255,265579,Nordrhein_Westfalen,True,True,2999.0,2017.0,1.0,True,True,19,160.0,Köln,first_time_use,luxury,negotiable,Jakordenstra&szlig;e,Jakordenstraße,True,penthouse,4.5,5.0,5.0,True,Köln,5256,costoso,per famiglie,2
5256,265580,Nordrhein_Westfalen,False,False,480.0,1965.0,1.0,False,True,6A,56.3,Duisburg,well_kept,normal,no,Barbarastr.,Barbarastr._,False,roof_storey,3.0,2.0,2.0,False,Duisburg,5257,economico,,1
5257,265677,Nordrhein_Westfalen,False,True,910.0,2017.0,1.0,False,True,28,79.0,Krefeld,mint_condition,sophisticated,negotiable,Von-Ketteler-Stra&szlig;e,Von-Ketteler-Straße,False,apartment,3.0,1.0,2.0,False,Krefeld,5258,medio,trilocale,3
5258,265736,Nordrhein_Westfalen,False,True,690.0,1997.0,1.0,False,True,13,120.0,Heinsberg_Kreis,well_kept,sophisticated,no,Hangstra&szlig;e,Hangstraße,False,ground_floor,3.0,0.0,1.0,False,Heinsberg_Kreis,5259,medio,,3
5259,265740,Nordrhein_Westfalen,False,True,1850.0,2017.0,1.0,True,True,3,62.67,Düsseldorf,first_time_use,sophisticated,negotiable,Am Alten Amtsgericht,Am_Alten_Amtsgericht,True,apartment,2.0,2.0,7.0,False,Düsseldorf,5260,costoso,bilocale,2
5260,265785,Nordrhein_Westfalen,False,True,766.75,2012.0,1.0,True,True,18,61.34,Bottrop,mint_condition,sophisticated,negotiable,Gerichtsstra&szlig;e,Gerichtsstraße,True,apartment,2.0,2.0,5.0,False,Bottrop,5261,medio,bilocale,3
5261,265822,Nordrhein_Westfalen,False,True,1040.0,1983.0,1.0,False,True,10,56.0,Düsseldorf,well_kept,normal,negotiable,Lewitstra&szlig;e,Lewitstraße,False,apartment,2.0,2.0,2.0,False,Düsseldorf,5262,economico,bilocale,1
5262,265893,Nordrhein_Westfalen,False,True,1139.0,2017.0,18.0,False,True,30,105.07,Aachen_Kreis,first_time_use,sophisticated,negotiable,Eichendorffstr.,Eichendorffstr.,True,ground_floor,3.0,0.0,4.0,True,Aachen_Kreis,5263,costoso,,3
5263,265926,Nordrhein_Westfalen,False,True,595.0,1995.0,1.0,False,True,35,79.0,Recklinghausen_Kreis,fully_renovated,normal,negotiable,Theodorstr.,Theodorstr.,False,roof_storey,3.5,4.0,4.0,False,Recklinghausen_Kreis,5264,economico,,1
5264,265949,Nordrhein_Westfalen,False,True,910.0,1970.0,1.0,False,True,45,77.0,Düsseldorf,mint_condition,normal,negotiable,Nettetalstra&szlig;e,Nettetalstraße,False,apartment,3.0,1.0,2.0,False,Düsseldorf,5265,economico,trilocale,1
5265,265998,Nordrhein_Westfalen,False,True,1500.0,2004.0,1.0,True,True,56a,116.0,Aachen,mint_condition,luxury,no,Pontstr.,Pontstr.,True,apartment,3.0,1.0,3.0,False,Aachen,5266,costoso,,2
5266,266045,Nordrhein_Westfalen,False,True,600.0,1995.0,2.0,False,False,8A,98.0,Düren_Kreis,well_kept,normal,no,Kantweg,Kantweg,False,apartment,5.0,1.0,2.0,False,Düren_Kreis,5267,economico,,1
5267,266097,Nordrhein_Westfalen,False,True,680.0,1992.0,1.0,False,True,187 a,78.78,Unna_Kreis,well_kept,normal,yes,Wernerstrasse,Wernerstrasse,False,apartment,3.0,1.0,2.0,False,Unna_Kreis,5268,medio,trilocale,0
5268,266192,Nordrhein_Westfalen,False,True,735.0,1960.0,1.0,False,True,10,77.0,Essen,fully_renovated,sophisticated,no,Briefzeile,Briefzeile,False,apartment,2.5,1.0,2.0,False,Essen,5269,economico,,3
5269,266211,Nordrhein_Westfalen,False,True,690.0,2005.0,1.0,True,True,53,69.35,Gütersloh_Kreis,well_kept,normal,no,Krumholzstra&szlig;e,Krumholzstraße,False,apartment,3.0,1.0,1.0,False,Gütersloh_Kreis,5270,economico,,1
5270,266298,Nordrhein_Westfalen,False,False,605.0,1948.0,1.0,False,True,10,65.0,Ennepe_Ruhr_Kreis,fully_renovated,normal,negotiable,Nordstra&szlig;e,Nordstraße,False,apartment,2.0,2.0,4.0,True,Ennepe_Ruhr_Kreis,5271,economico,bilocale,1
5271,266326,Nordrhein_Westfalen,False,True,770.0,1981.0,1.0,True,True,4,62.0,Köln,modernized,sophisticated,no,Wiener Weg,Wiener_Weg,True,apartment,2.0,14.0,17.0,False,Köln,5272,economico,bilocale,2
5272,266347,Nordrhein_Westfalen,False,True,850.0,1980.0,1.0,True,True,105,86.0,Bochum,well_kept,sophisticated,no,Wasserstra&szlig;e,Wasserstraße,True,other,3.5,3.0,3.0,False,Bochum,5273,medio,,3
5273,266365,Nordrhein_Westfalen,False,True,1030.0,1996.0,1.0,False,False,17,100.0,Mönchengladbach,well_kept,sophisticated,no,Rheinbahnstra&szlig;e,Rheinbahnstraße,False,maisonette,3.0,0.0,2.0,True,Mönchengladbach,5274,medio,,3
5274,266655,Nordrhein_Westfalen,False,True,943.58,2014.0,1.0,False,False,92,104.0,Heinsberg_Kreis,well_kept,sophisticated,yes,In Gerderhahn,In_Gerderhahn,False,apartment,3.0,2.0,2.0,True,Heinsberg_Kreis,5275,costoso,,3
5275,266678,Nordrhein_Westfalen,False,True,970.0,1965.0,1.0,False,True,4,120.0,Unna_Kreis,fully_renovated,sophisticated,no,Schr&auml;pperweg,Schräpperweg,False,apartment,2.5,1.0,2.0,False,Unna_Kreis,5276,costoso,,0
5276,266771,Nordrhein_Westfalen,False,True,770.0,2012.0,1.0,False,True,1,72.37,Steinfurt_Kreis,mint_condition,sophisticated,no,Am Rolevinckhof,Am_Rolevinckhof,True,apartment,2.0,1.0,3.0,False,Steinfurt_Kreis,5277,medio,,3
5277,266854,Nordrhein_Westfalen,False,False,621.0,1935.0,1.0,False,True,116,79.71,Duisburg,well_kept,normal,negotiable,Neanderstr.,Neanderstr.,False,maisonette,3.0,3.0,4.0,True,Duisburg,5278,medio,trilocale,1
5278,266872,Nordrhein_Westfalen,False,True,1092.5,1955.0,1.0,False,True,24,95.0,Märkischer_Kreis,first_time_use_after_refurbishment,sophisticated,negotiable,Genkeler Str.,Genkeler_Str.,True,apartment,3.0,2.0,2.0,False,Märkischer_Kreis,5279,costoso,trilocale,3
5279,266890,Nordrhein_Westfalen,False,True,805.0,1909.0,1.0,False,True,51,87.1,Essen,fully_renovated,normal,no,Hellweg,Hellweg,False,apartment,4.0,1.0,4.0,False,Essen,5280,economico,,1
5280,266894,Nordrhein_Westfalen,False,True,1170.0,1965.0,1.0,False,True,46,100.0,Bonn,well_kept,normal,no,B&uuml;rvigstr.,Bürvigstr.,False,raised_ground_floor,4.0,0.0,2.0,True,Bonn,5281,medio,,1
5281,266898,Nordrhein_Westfalen,False,True,660.0,2014.0,1.0,True,True,205,53.21,Gütersloh_Kreis,well_kept,normal,no,Westfalenweg,Westfalenweg,False,apartment,2.0,2.0,2.0,False,Gütersloh_Kreis,5282,economico,bilocale,1
5282,267005,Nordrhein_Westfalen,False,False,595.0,1981.0,1.0,False,True,8,62.0,Warendorf_Kreis,well_kept,normal,no,Geiststr.,Geiststr.,False,roof_storey,2.0,3.0,3.0,False,Warendorf_Kreis,5283,economico,bilocale,1
5283,267024,Nordrhein_Westfalen,False,True,625.0,1959.0,1.0,False,True,25a,66.19,Dortmund,modernized,normal,negotiable,Marienstr.,Marienstr.,False,apartment,3.0,3.0,3.0,False,Dortmund,5284,economico,,1
5284,267040,Nordrhein_Westfalen,True,True,1034.0,2019.0,1.0,False,True,229,79.0,Dortmund,first_time_use,sophisticated,negotiable,Sch&uuml;ruferstra&szlig;e,Schüruferstraße,False,terraced_flat,3.5,0.0,3.0,False,Dortmund,5285,medio,,3
5285,267079,Nordrhein_Westfalen,False,True,495.0,1989.0,1.0,False,True,53,53.0,Mettmann_Kreis,well_kept,normal,negotiable,Kirchstra&szlig;e,Kirchstraße,False,roof_storey,2.0,3.0,3.0,True,Mettmann_Kreis,5286,economico,bilocale,1
5286,267085,Nordrhein_Westfalen,False,True,508.3,1998.0,1.0,False,True,57 b,66.0,Coesfeld_Kreis,well_kept,sophisticated,negotiable,Schafhorst,Schafhorst,False,roof_storey,3.0,2.0,2.0,False,Coesfeld_Kreis,5287,economico,,3
5287,267128,Nordrhein_Westfalen,False,True,1180.0,1987.0,0.0,False,True,126,91.0,Rhein_Erft_Kreis,well_kept,normal,negotiable,Bachstra&szlig;e,Bachstraße,False,apartment,4.0,1.0,2.0,False,Rhein_Erft_Kreis,5288,costoso,,1
5288,267184,Nordrhein_Westfalen,False,True,605.0,1966.0,1.0,False,True,11,65.0,Ennepe_Ruhr_Kreis,well_kept,normal,negotiable,Cranachstra&szlig;e,Cranachstraße,False,apartment,2.0,4.0,5.0,False,Ennepe_Ruhr_Kreis,5289,economico,bilocale,1
5289,267206,Nordrhein_Westfalen,False,True,1030.0,1982.0,1.0,True,True,73,79.0,Münster,modernized,sophisticated,negotiable,R&uuml;schhausweg,Rüschhausweg,False,ground_floor,3.0,0.0,2.0,False,Münster,5290,economico,trilocale,3
5290,267211,Nordrhein_Westfalen,False,True,560.0,1964.0,1.0,False,True,119,60.0,Recklinghausen_Kreis,well_kept,normal,negotiable,Eikampstra&szlig;e,Eikampstraße,False,apartment,3.0,1.0,3.0,True,Recklinghausen_Kreis,5291,economico,,1
5291,267280,Nordrhein_Westfalen,False,True,705.0,1992.0,1.0,True,True,60 c,61.0,Wuppertal,first_time_use_after_refurbishment,sophisticated,negotiable,Rheinstr.,Rheinstr.,False,apartment,2.0,3.0,4.0,True,Wuppertal,5292,medio,bilocale,3
5292,267315,Nordrhein_Westfalen,False,True,800.0,1977.0,2.0,True,False,6,120.0,Steinfurt_Kreis,well_kept,normal,negotiable,Hansell,Hansell,False,roof_storey,4.0,1.0,1.0,True,Steinfurt_Kreis,5293,medio,,1
5293,267361,Nordrhein_Westfalen,True,True,1030.0,2020.0,2.0,False,False,35,89.14,Gütersloh_Kreis,first_time_use,sophisticated,no,Pollhansheide,Pollhansheide,True,apartment,3.0,2.0,3.0,False,Gütersloh_Kreis,5294,costoso,trilocale,3
5294,267512,Nordrhein_Westfalen,False,True,910.0,1978.0,1.0,False,True,10,108.73,Siegen_Wittgenstein_Kreis,well_kept,normal,negotiable,Gleiwitzer Stra&szlig;e,Gleiwitzer_Straße,False,apartment,4.0,1.0,2.0,False,Siegen_Wittgenstein_Kreis,5295,costoso,,1
5295,267537,Nordrhein_Westfalen,False,False,880.0,1924.0,1.0,False,True,7,115.0,Gütersloh_Kreis,well_kept,normal,no,Ackerstr.,Ackerstr.,False,apartment,4.0,1.0,2.0,False,Gütersloh_Kreis,5296,medio,,1
5296,267602,Nordrhein_Westfalen,False,True,1217.0,2015.0,1.0,False,True,123-125,101.0,Köln,mint_condition,sophisticated,no,Sankt-T&ouml;nnis-Stra&szlig;e,Sankt-Tönnis-Straße,False,ground_floor,4.0,0.0,4.0,False,Köln,5297,medio,,2
5297,267670,Nordrhein_Westfalen,False,True,605.0,1998.0,1.0,False,False,10b,80.0,Borken_Kreis,well_kept,normal,negotiable,Alte Brauerei,Alte_Brauerei,False,roof_storey,3.0,1.0,2.0,False,Borken_Kreis,5298,economico,trilocale,1
5298,267671,Nordrhein_Westfalen,True,True,2180.0,2017.0,1.0,True,True,5,93.62,Düsseldorf,first_time_use,sophisticated,negotiable,Neubr&uuml;ckstra&szlig;e,Neubrückstraße,True,apartment,2.0,0.0,5.0,False,Düsseldorf,5299,costoso,,2
5299,267672,Nordrhein_Westfalen,False,True,1250.0,2018.0,1.0,False,True,42,90.0,Aachen_Kreis,mint_condition,sophisticated,negotiable,Bardenbergerstra&szlig;e,Bardenbergerstraße,True,penthouse,2.0,3.0,3.0,False,Aachen_Kreis,5300,costoso,,2
5300,267681,Nordrhein_Westfalen,False,True,800.0,1968.0,1.0,True,False,117,55.0,Essen,fully_renovated,sophisticated,negotiable,rahmstra&szlig;e,rahmstraße_,False,roof_storey,2.0,3.0,3.0,False,Essen,5301,economico,bilocale,3
5301,267747,Nordrhein_Westfalen,True,True,1220.82,2018.0,1.0,False,True,434,82.47,Aachen,first_time_use,sophisticated,no,Oberforstbacherstra&szlig;e,Oberforstbacherstraße,True,roof_storey,3.0,2.0,2.0,False,Aachen,5302,costoso,trilocale,3
5302,267797,Nordrhein_Westfalen,False,True,585.0,1994.0,1.0,True,True,18,57.0,Wesel_Kreis,well_kept,normal,no,Vinzenstra&szlig;e,Vinzenstraße,False,apartment,2.0,3.0,3.0,True,Wesel_Kreis,5303,economico,bilocale,1
5303,267800,Nordrhein_Westfalen,False,True,900.0,2004.0,1.0,False,True,72,87.0,Dortmund,well_kept,sophisticated,negotiable,Feldbank,Feldbank,False,apartment,3.0,1.0,2.0,False,Dortmund,5304,medio,trilocale,3
5304,267887,Nordrhein_Westfalen,True,True,1045.0,2018.0,1.0,False,True,47A,80.0,Siegen_Wittgenstein_Kreis,first_time_use,sophisticated,negotiable,Bahnhofstra&szlig;e,Bahnhofstraße,True,apartment,2.0,3.0,4.0,False,Siegen_Wittgenstein_Kreis,5305,costoso,,3
5305,267924,Nordrhein_Westfalen,False,False,960.0,1960.0,1.0,True,False,16,101.0,Düsseldorf,well_kept,normal,no,Im Schlank,Im_Schlank,False,roof_storey,3.0,2.0,2.0,False,Düsseldorf,5306,economico,,1
5306,267966,Nordrhein_Westfalen,False,True,1060.0,1972.0,1.0,True,True,6-8,110.0,Rhein_Erft_Kreis,first_time_use_after_refurbishment,sophisticated,negotiable,Am Qualenberg,Am_Qualenberg,False,roof_storey,4.0,3.0,3.0,False,Rhein_Erft_Kreis,5307,medio,,3
5307,268002,Nordrhein_Westfalen,False,True,789.0,1992.0,1.0,False,False,7,46.0,Köln,well_kept,normal,negotiable,Lessingstr.,Lessingstr.,False,apartment,1.0,2.0,3.0,False,Köln,5308,economico,monolocale,1
5308,268013,Nordrhein_Westfalen,False,True,1220.0,2008.0,1.0,False,True,233,88.0,Köln,mint_condition,sophisticated,negotiable,S&uuml;rther Hauptstra&szlig;e,Sürther_Hauptstraße,True,apartment,3.0,3.0,4.0,True,Köln,5309,medio,trilocale,2
5309,268017,Nordrhein_Westfalen,False,True,1081.0,2014.0,1.0,False,False,33,85.0,Leverkusen,mint_condition,sophisticated,negotiable,Bahnstadtchaussee,Bahnstadtchaussee,True,apartment,2.0,1.0,3.0,False,Leverkusen,5310,costoso,,3
5310,268084,Nordrhein_Westfalen,False,True,695.0,1968.0,1.0,True,True,30,74.0,Duisburg,refurbished,normal,negotiable,Spickerstr.,Spickerstr.,False,apartment,3.5,2.0,3.0,True,Duisburg,5311,medio,,1
5311,268093,Nordrhein_Westfalen,False,True,790.0,1952.0,1.0,True,True,2,105.0,Hochsauerlandkreis,well_kept,normal,negotiable,Albast,Albast,False,apartment,4.0,1.0,1.0,True,Hochsauerlandkreis,5312,costoso,,1
5312,268164,Nordrhein_Westfalen,False,True,1150.0,2014.0,2.0,True,True,10,85.0,Siegen_Wittgenstein_Kreis,mint_condition,sophisticated,negotiable,Von-Galen-Stra&szlig;e,Von-Galen-Straße,True,apartment,3.0,1.0,2.0,False,Siegen_Wittgenstein_Kreis,5313,costoso,trilocale,3
5313,268173,Nordrhein_Westfalen,False,True,630.0,1998.0,1.0,True,True,10,67.0,Minden_Lübbecke_Kreis,well_kept,sophisticated,no,Karl-Sp&auml;th-Stra&szlig;e,Karl-Späth-Straße,True,apartment,2.0,1.0,3.0,False,Minden_Lübbecke_Kreis,5314,medio,bilocale,3
5314,268199,Nordrhein_Westfalen,False,True,630.0,1978.0,1.0,False,True,74,68.9,Bonn,well_kept,normal,negotiable,Winkelsweg,Winkelsweg,False,apartment,3.0,3.0,3.0,False,Bonn,5315,economico,,1
5315,268203,Nordrhein_Westfalen,False,True,645.0,1959.0,1.0,False,True,13,67.24,Gelsenkirchen,well_kept,normal,negotiable,Kampmannsweg,Kampmannsweg,False,apartment,3.5,1.0,3.0,True,Gelsenkirchen,5316,medio,,1
5316,268253,Nordrhein_Westfalen,False,True,1050.0,2018.0,1.0,False,True,111,76.57,Solingen,mint_condition,sophisticated,negotiable,Aufderh&ouml;her Stra&szlig;e,Aufderhöher_Straße,True,ground_floor,2.0,0.0,4.0,False,Solingen,5317,costoso,,3
5317,268301,Nordrhein_Westfalen,False,False,800.0,2008.0,1.0,False,True,13,68.87,Duisburg,mint_condition,sophisticated,negotiable,Wilhelmstr.,Wilhelmstr.,False,roof_storey,2.0,2.0,2.0,False,Duisburg,5318,medio,bilocale,3
5318,268375,Nordrhein_Westfalen,False,False,900.0,1959.0,1.0,False,True,61,75.0,Neuss_Rhein_Kreis,well_kept,sophisticated,negotiable,R&ouml;merstra&szlig;e,Römerstraße,False,maisonette,3.0,2.0,2.0,False,Neuss_Rhein_Kreis,5319,medio,trilocale,3
5319,268459,Nordrhein_Westfalen,False,True,990.0,1977.0,1.0,False,True,37,93.0,Münster,well_kept,normal,negotiable,Hegerskamp,Hegerskamp,False,apartment,4.0,3.0,3.0,True,Münster,5320,economico,,1
5320,268481,Nordrhein_Westfalen,False,True,1230.0,2017.0,1.0,True,True,10,63.0,Bonn,mint_condition,sophisticated,negotiable,Gerhard-Samuel-Str.,Gerhard-Samuel-Str.,True,apartment,2.0,2.0,4.0,False,Bonn,5321,medio,bilocale,3
5321,268587,Nordrhein_Westfalen,False,True,910.0,1997.0,1.0,False,True,105,85.0,Essen,mint_condition,sophisticated,no,Brausewindhang,Brausewindhang,False,apartment,3.5,1.0,3.0,False,Essen,5322,medio,,3
5322,268600,Nordrhein_Westfalen,True,True,620.0,2019.0,1.0,False,True,22,61.0,Coesfeld_Kreis,first_time_use,sophisticated,negotiable,Daruper Stra&szlig;e,Daruper_Straße,False,roof_storey,2.0,2.0,2.0,False,Coesfeld_Kreis,5323,economico,bilocale,3
5323,268676,Nordrhein_Westfalen,False,True,960.0,2014.0,6.0,False,True,38,80.0,Essen,mint_condition,luxury,yes,Gravelottestra&szlig;e,Gravelottestraße,False,apartment,3.0,1.0,2.0,True,Essen,5324,medio,trilocale,3
5324,268679,Nordrhein_Westfalen,False,True,1970.0,1912.0,1.0,False,True,4,158.35,Wesel_Kreis,first_time_use_after_refurbishment,sophisticated,negotiable,Poststra&szlig;e,Poststraße,False,ground_floor,4.0,0.0,2.0,True,Wesel_Kreis,5325,costoso,,3
